Name of Membranes,Type of Membranes,NAME of TrOCs,Pure water flux            (L·m-2·h-1),Pressure (bar),pH,Temperature (oC),Filtration duration (h),TrOC concentration (mg/L),Cross-flow velocity   (cm·s-1),MW (Da),MWCO (Da),Min projection (nm),Max projection (nm),Molecular radius (nm),Pore radius (nm),pKa1 ,pKa2,Zeta potential (mV),log Kow,Contact angle (°),ɸ,Molecular charge,Charge product,log D ,TrOC Rejection (%),Data group,Reference
NF90,NF,Naproxen,23.4048,2.76,7.0,20.0,96.0,0.005,8.0,230.262999999999,200,0.392,0.73,0.33244899602012684,0.34,4.84,2.74,-27.29,3.18,54.1,0.0004932323624918739,-0.9931284718841809,27.102475997719296,1.09862278971032,95.0,115.0,Proposing nanofilltration as acceptable barrier for organic contaminants in water reuse
NF90,NF,Ketoprofen,23.4048,2.76,7.0,20.0,96.0,0.005,8.0,254.285,200,0.437,0.658,0.360215085099329,0.34,3.98,,-27.29,3.12,54.1,-0.003535031709109953,-0.9990459185546853,27.26396311735736,0.9016259658626078,95.0,115.0,Proposing nanofilltration as acceptable barrier for organic contaminants in water reuse
NF90,NF,Ibuprofen,23.4048,2.76,7.0,20.0,96.0,0.005,8.0,206.284999999999,200,0.378,0.659,0.3727263864585965,0.34,5.2,,-27.29,3.97,54.1,-0.009264847496863387,-0.9843983377581704,26.86423063742047,0.7761004222382355,96.0,115.0,Proposing nanofilltration as acceptable barrier for organic contaminants in water reuse
NF90,NF,Gemfibrozil,23.4048,2.76,7.0,20.0,96.0,0.005,8.0,250.337999999999,200,0.499,0.743,0.3884540064460517,0.34,4.5,,-27.29,4.39,54.1,-0.020309608483339275,-0.9968476908167399,27.20397348238883,2.3493716807259686,96.0,115.0,Proposing nanofilltration as acceptable barrier for organic contaminants in water reuse
NF90,NF,Sulfamethoxazole,23.4048,2.76,7.0,20.0,96.0,0.005,8.0,253.283,200,0.54,0.588,0.3153427582941809,0.34,1.6,5.7,-27.29,0.89,54.1,0.0052593388281936505,-1.8590971335596065,50.73476077484166,-0.16891321364232847,96.0,115.0,Proposing nanofilltration as acceptable barrier for organic contaminants in water reuse
NF90,NF,17β-Estradiol,23.4048,2.76,7.0,20.0,96.0,0.005,8.0,272.388,200,0.40199999999999997,0.73,0.3807542916588625,0.34,10.46,,-27.29,4.01,54.1,-0.014367753361726845,-0.000346616665681558,0.009459168806449718,4.01,96.0,115.0,Proposing nanofilltration as acceptable barrier for organic contaminants in water reuse
XLE,RO,2-Naphthol,43.0,5.0,7.0,20.0,24.0,0.1,,144.172999999999,96,0.393,0.507,0.24629064788690394,0.3,9.51,,-33.0,2.7,39.8,0.03205216116009484,-0.003080774927825529,0.10166557261824247,2.7,57.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,4-Phenylphenol,43.0,5.0,7.0,20.0,24.0,0.1,,170.211,96,0.341,0.609,0.2733,0.3,9.5,,-33.0,3.2,39.8,0.007920999999999994,-0.003152309183260209,0.10402620304758689,3.2,61.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,Caffeine,43.0,5.0,7.0,20.0,24.0,0.1,,194.193999999999,96,0.44400000000000006,0.503,0.3016073766829081,0.3,10.4,,-33.0,-0.07,39.8,-2.870733111951954e-05,-0.0003979487443048762,0.013132308562060916,-0.07,70.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,Sulfamethoxazole,43.0,5.0,7.0,20.0,24.0,0.1,,253.283,96,0.54,0.588,0.3153427582941809,0.3,1.6,5.7,-33.0,0.89,39.8,-0.002615558134151743,-1.8590971335596065,61.350205407467016,-0.16891321364232847,70.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,Phenacetine,43.0,5.0,7.0,20.0,24.0,0.1,,179.219,96,0.34500000000000003,0.6900000000000001,0.29027039861765114,0.3,14.57,2.4,-33.0,1.58,39.8,0.0010518349228822719,2.5091318026301973e-05,-0.0008280134948679651,1.58,74.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,Isopropylantipyrine,43.0,5.0,7.0,20.0,24.0,0.1,,230.311,96,0.44299999999999995,0.634,0.3612252472395293,0.3,,1.46,-33.0,1.94,39.8,-0.041650343328238824,2.8840231855128767e-06,-9.517276512192493e-05,1.94,78.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,N-acetyl-L-cysteine,43.0,5.0,7.0,20.0,24.0,0.1,,163.198,96,0.47400000000000003,0.607,0.2714601072050887,0.3,3.24,9.52,-33.0,-0.15,39.8,0.00905028311938923,-0.8910278616814726,29.403919435488596,-0.6486985766217621,79.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,Bisphenol A,43.0,5.0,7.0,20.0,24.0,0.1,,228.291,96,0.453,0.562,0.33815520201831595,0.3,9.6,,-33.0,3.32,39.8,-0.016175771567316703,-0.002505592667285735,0.08268455802042926,3.32,83.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,17β-Estradiol,43.0,5.0,7.0,20.0,24.0,0.1,,272.388,96,0.40199999999999997,0.73,0.3807542916588625,0.3,10.46,,-33.0,4.01,39.8,-0.07245839579249592,-0.000346616665681558,0.011438349967491414,4.01,83.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,Primidone,43.0,5.0,7.0,20.0,24.0,0.1,,218.256,96,0.417,0.54,0.33895176473968675,0.3,12.3,4.31,-33.0,0.91,39.8,-0.016858221959287826,0.0020325659184116914,-0.06707467530758582,0.91,87.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
XLE,RO,Carbamazepine,43.0,5.0,7.0,20.0,24.0,0.1,,236.274,96,0.44800000000000006,0.576,0.33345165595786874,0.3,13.9,,-33.0,2.45,39.8,-0.012433480959151281,0.0,0.0,2.45,91.0,116.0,Rejection of neutral endocrine disrupting compounds (EDCs) and pharmaceutical active compounds (PhACs) by RO membranes
ES20,RO,"2,3-Dichlorophenol",15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,163.003,100,0.39,0.42400000000000004,0.24519205060716803,,7.7,,-6.0,2.84,47.0,,-1.995222505046134e-05,0.00011971335030276805,2.84,83.4286,117.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,3-Dichlorophenol",15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,163.003,100,0.39,0.42400000000000004,0.24519205060716803,,7.7,,-6.0,2.84,47.0,,-0.001991289170728318,0.011947735024369908,2.84,82.8571,117.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,3-Dichlorophenol",15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,163.003,100,0.39,0.42400000000000004,0.24519205060716803,,7.7,,-6.0,2.84,47.0,,-0.1663375308165618,0.9980251848993709,2.84,82.2857,117.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,3-Dichlorophenol",15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,163.003,100,0.39,0.42400000000000004,0.24519205060716803,,7.7,,-6.0,2.84,47.0,,-0.9522732789657962,5.713639673794777,2.84,94.8571,117.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4,5-trichlorophenol",15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,195.924,100,0.364,0.458,0.25283817716509704,,7.43,0.0,-6.0,3.72,47.0,,0.0009618488921233104,-0.005771093352739862,3.72,92.5714,118.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4,5-trichlorophenol",15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,195.924,100,0.364,0.458,0.25283817716509704,,7.43,0.0,-6.0,3.72,47.0,,-0.003691599781269223,0.02214959868761534,3.72,92.5714,118.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4,5-trichlorophenol",15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,195.924,100,0.364,0.458,0.25283817716509704,,7.43,0.0,-6.0,3.72,47.0,,-0.27088994444039555,1.6253396666423732,3.72,93.1429,118.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4,5-trichlorophenol",15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,195.924,100,0.364,0.458,0.25283817716509704,,7.43,0.0,-6.0,3.72,47.0,,-0.973790100475385,5.8427406028523095,3.72,96.5714,118.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-dichlorophenol",15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,163.003,100,0.364,0.458,0.25308569126733516,,7.89,,-6.0,3.06,47.0,,-1.2882329560378537e-05,7.729397736227123e-05,3.06,76.5714,119.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-dichlorophenol",15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,163.003,100,0.364,0.458,0.25308569126733516,,7.89,,-6.0,3.06,47.0,,-0.001286592099997101,0.0077195525999826054,3.06,75.4286,119.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-dichlorophenol",15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,163.003,100,0.364,0.458,0.25308569126733516,,7.89,,-6.0,3.06,47.0,,-0.11412305741415052,0.6847383444849031,3.06,73.1429,119.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-dichlorophenol",15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,163.003,100,0.364,0.458,0.25308569126733516,,7.89,,-6.0,3.06,47.0,,-0.9279668414961574,5.5678010489769445,3.06,90.2857,119.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-Dinitrophenol",15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,184.107,100,0.389,0.502,0.24201108173408897,,4.09,,-6.0,1.67,47.0,,-0.07517277876028845,0.45103667256173074,1.4992725169449281,69.697,120.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-Dinitrophenol",15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,184.107,100,0.389,0.502,0.24201108173408897,,4.09,,-6.0,1.67,47.0,,-0.8904506387229247,5.342703832337548,-0.35233306844652557,92.1212,120.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-Dinitrophenol",15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,184.107,100,0.389,0.502,0.24201108173408897,,4.09,,-6.0,1.67,47.0,,-0.998771242930637,5.992627457583822,-0.598343717838095,95.7576,120.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,"2,4-Dinitrophenol",15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,184.107,100,0.389,0.502,0.24201108173408897,,4.09,,-6.0,1.67,47.0,,-0.9999876974636461,5.999926184781877,-0.6011064495622187,96.3636,120.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,4-Chlorophenol,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,128.558,100,0.339,0.457,0.23619828329425094,,9.41,,-6.0,2.39,47.0,,-3.890449936382143e-07,2.3342699618292855e-06,2.39,52.0,121.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,4-Chlorophenol,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,128.558,100,0.339,0.457,0.23619828329425094,,9.41,,-6.0,2.39,47.0,,-3.890300099706168e-05,0.00023341800598237008,2.39,48.5714,121.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,4-Chlorophenol,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,128.558,100,0.339,0.457,0.23619828329425094,,9.41,,-6.0,2.39,47.0,,-0.0038753744936250076,0.023252246961750045,2.39,52.0,121.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,4-Chlorophenol,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,128.558,100,0.339,0.457,0.23619828329425094,,9.41,,-6.0,2.39,47.0,,-0.280080994052848,1.680485964317088,2.39,62.8571,121.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Acetic acid,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,60.052,100,0.275,0.327,0.1645091332997442,,4.76,,-6.0,2.14,47.0,,-0.017081171546793474,0.10248702928076084,2.0960716805656823,34.1695,122.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Acetic acid,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,60.052,100,0.275,0.327,0.1645091332997442,,4.76,,-6.0,2.14,47.0,,-0.634743335052317,3.808460010313902,0.507605646685477,66.7119,122.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Acetic acid,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,60.052,100,0.275,0.327,0.1645091332997442,,4.76,,-6.0,2.14,47.0,,-0.9942785242829096,5.965671145697458,-0.41702511398176867,78.0339,122.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Acetic acid,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,60.052,100,0.275,0.327,0.1645091332997442,,4.76,,-6.0,2.14,47.0,,-0.9999424593173869,5.999654755904322,-0.4315912780629696,99.5254,122.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Aniline,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,93.1289999999999,100,0.341,0.40599999999999997,0.21692043637007125,,4.6,,-6.0,0.9,47.0,,-0.024503367550336008,0.14702020530201604,0.8936196706198093,98.7879,123.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Aniline,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,93.1289999999999,100,0.341,0.40599999999999997,0.21692043637007125,,4.6,,-6.0,0.9,47.0,,-0.7152527510491988,4.291516506295193,0.7137583280172899,73.3333,123.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Aniline,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,93.1289999999999,100,0.341,0.40599999999999997,0.21692043637007125,,4.6,,-6.0,0.9,47.0,,-0.9960347143808477,5.976208286285086,0.6406466870808997,72.1212,123.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Aniline,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,93.1289999999999,100,0.341,0.40599999999999997,0.21692043637007125,,4.6,,-6.0,0.9,47.0,,-0.9999601908677747,5.999761145206648,0.6396245486785214,66.0606,123.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Benzylalcohol,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,108.139999999999,100,0.33599999999999997,0.46399999999999997,0.23408068870547413,,15.4,,-6.0,1.1,47.0,,-3.9810717055333784e-13,2.3886430233200272e-12,1.1,75.3614,124.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Benzylalcohol,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,108.139999999999,100,0.33599999999999997,0.46399999999999997,0.23408068870547413,,15.4,,-6.0,1.1,47.0,,-3.981071705376469e-11,2.3886430232258814e-10,1.1,77.3042,124.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Benzylalcohol,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,108.139999999999,100,0.33599999999999997,0.46399999999999997,0.23408068870547413,,15.4,,-6.0,1.1,47.0,,-3.9810716896860346e-09,2.3886430138116207e-08,1.1,78.268,124.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Benzylalcohol,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,108.139999999999,100,0.33599999999999997,0.46399999999999997,0.23408068870547413,,15.4,,-6.0,1.1,47.0,,-3.9810701206424e-07,2.3886420723854403e-06,1.1,85.0301,124.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethanol,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,46.069,100,0.256,0.323,0.16605142653368316,,15.9,,-6.0,-0.31,47.0,,-1.2589254117940027e-13,7.553552470764016e-13,-0.31,33.6445,125.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethanol,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,46.069,100,0.256,0.323,0.16605142653368316,,15.9,,-6.0,-0.31,47.0,,-1.2589254117783152e-11,7.55355247066989e-11,-0.31,31.747,125.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethanol,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,46.069,100,0.256,0.323,0.16605142653368316,,15.9,,-6.0,-0.31,47.0,,-1.2589254102092692e-09,7.553552461255615e-09,-0.31,33.9909,125.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethanol,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,46.069,100,0.256,0.323,0.16605142653368316,,15.9,,-6.0,-0.31,47.0,,-1.258925253304866e-07,7.553551519829196e-07,-0.31,37.4398,125.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethylene glycol,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,62.068,100,0.256,0.375,0.161535170327908,,15.1,,-6.0,-1.36,47.0,,-7.943282347236493e-13,4.765969408341896e-12,-1.36,45.8434,126.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethylene glycol,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,62.068,100,0.256,0.375,0.161535170327908,,15.1,,-6.0,-1.36,47.0,,-7.943282346611834e-11,4.765969407967101e-10,-1.36,47.5602,126.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethylene glycol,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,62.068,100,0.256,0.375,0.161535170327908,,15.1,,-6.0,-1.36,47.0,,-7.943282284147075e-09,4.765969370488245e-08,-1.36,43.8554,126.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Ethylene glycol,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,62.068,100,0.256,0.375,0.161535170327908,,15.1,,-6.0,-1.36,47.0,,-7.943276037674379e-07,4.765965622604628e-06,-1.36,37.5151,126.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Glucose,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,180.156,100,0.40099999999999997,0.481,0.2515616313767203,,12.45,,-6.0,-3.24,47.0,,-3.5481338910768216e-10,2.128880334646093e-09,-3.24,95.5422,127.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Glucose,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,180.156,100,0.40099999999999997,0.481,0.2515616313767203,,12.45,,-6.0,-3.24,47.0,,-3.548133766443218e-08,2.128880259865931e-07,-3.24,96.5813,127.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Glucose,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,180.156,100,0.40099999999999997,0.481,0.2515616313767203,,12.45,,-6.0,-3.24,47.0,,-3.5481213031263073e-06,2.1288727818757845e-05,-3.24,94.4578,127.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Glucose,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,180.156,100,0.40099999999999997,0.481,0.2515616313767203,,12.45,,-6.0,-3.24,47.0,,-0.00035468754134491227,0.0021281252480694736,-3.24,96.6264,127.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Methanol,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,32.042,100,0.21800000000000003,0.259,0.13145717648167643,,15.3,,-6.0,-0.77,47.0,,-5.011872336270194e-13,3.0071234017621166e-12,-0.77,23.1024,128.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Methanol,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,32.042,100,0.21800000000000003,0.259,0.13145717648167643,,15.3,,-6.0,-0.77,47.0,,-5.011872336021511e-11,3.007123401612907e-10,-0.77,23.6898,128.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Methanol,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,32.042,100,0.21800000000000003,0.259,0.13145717648167643,,15.3,,-6.0,-0.77,47.0,,-5.011872311153847e-09,3.0071233866923084e-08,-0.77,17.5754,128.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Methanol,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,32.042,100,0.21800000000000003,0.259,0.13145717648167643,,15.3,,-6.0,-0.77,47.0,,-5.011869824387532e-07,3.007121894632519e-06,-0.77,24.5633,128.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,o-Nitrophenol,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,139.109999999999,100,0.376,0.434,0.21962098572109445,,7.23,,-6.0,1.79,47.0,,-5.888089837121601e-05,0.00035328539022729606,1.79,58.7879,129.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,o-Nitrophenol,15.3,3.0,5.0,25.0,0.3333333333333333,10.0,,139.109999999999,100,0.376,0.434,0.21962098572109445,,7.23,,-6.0,1.79,47.0,,-0.005853965847078673,0.035123795082472035,1.79,44.8485,129.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,o-Nitrophenol,15.3,3.0,7.0,25.0,0.3333333333333333,10.0,,139.109999999999,100,0.376,0.434,0.21962098572109445,,7.23,,-6.0,1.79,47.0,,-0.3706114527824975,2.223668716694985,1.79,80.6061,129.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,o-Nitrophenol,15.3,3.0,9.0,25.0,0.3333333333333333,10.0,,139.109999999999,100,0.376,0.434,0.21962098572109445,,7.23,,-6.0,1.79,47.0,,-0.9833011506249288,5.899806903749573,1.79,92.7273,129.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
ES20,RO,Pentachlorophenol,15.3,3.0,3.0,25.0,0.3333333333333333,10.0,,266.337999999999,100,0.454,0.484,0.2741369962397561,,4.7,,-6.0,5.12,47.0,,-0.01956230387257951,0.11737382323547704,5.080750665578084,81.7143,130.0,Rejection of organic compounds by ultra-low pressure reverse osmosis membrane
